ConsumoMensal,Regiao,DiasNoMes,TarifaPorKWh,ClasseDeConsumo,Impostos,ValorConta
1187.43,Nordeste,30,1.37,Industrial,97.44,1724.22
933.85,Centro-Oeste,30,1.25,Industrial,68.26,1235.57
1725.09,Sudeste,30,0.58,Industrial,38.42,1038.97
1376.13,Centro-Oeste,30,1.34,Industrial,184.67,2028.68
1624.7,Centro-Oeste,30,1.49,Industrial,93.34,2514.14
214.83,Sudeste,30,0.84,Comercial,76.94,257.4
931.87,Norte,30,1.23,Residencial,106.17,1252.37
84.36,Norte,30,1.09,Industrial,184.33,276.28
380.13,Nordeste,30,1.47,Residencial,76.77,635.56
1765.2,Sul,30,1.02,Comercial,93.11,1893.61
1380.12,Sudeste,30,1.4,Residencial,47.51,1979.68
546.43,Norte,30,1.46,Industrial,180.66,978.45
1182.39,Sul,30,0.98,Comercial,40.85,1199.59
1393.37,Norte,30,0.84,Comercial,23.38,1193.81
1642.14,Sul,30,1.04,Residencial,17.96,1725.79
900.53,Sudeste,30,1.41,Industrial,199.84,1469.59
539.11,Sudeste,30,1.01,Comercial,42.38,586.88
742.01,Sul,30,1.05,Industrial,169.23,948.34
211.16,Centro-Oeste,30,0.98,Residencial,131.27,338.21
1957.13,Nordeste,30,1.39,Comercial,89.77,2810.18
1102.65,Nordeste,30,1.45,Comercial,16.84,1615.68
1239.73,Nordeste,30,0.75,Residencial,63.97,993.77
1026.28,Nordeste,30,0.58,Industrial,13.89,609.13
903.05,Norte,30,0.74,Comercial,178.37,846.63
1897.37,Centro-Oeste,30,1.41,Industrial,34.71,2710.0
1657.33,Sul,30,0.67,Comercial,84.77,1195.18
813.1,Centro-Oeste,30,1.1,Industrial,64.06,958.47
1139.52,Sul,30,1.2,Residencial,88.7,1456.12
1503.32,Sudeste,30,1.2,Industrial,112.93,1916.91
419.24,Nordeste,30,1.12,Comercial,144.4,613.95
1980.61,Centro-Oeste,30,0.84,Residencial,111.52,1775.23
1198.1,Nordeste,30,1.02,Comercial,11.71,1233.77
827.63,Sudeste,30,0.93,Residencial,49.26,818.96
148.3,Norte,30,1.35,Residencial,157.03,357.24
917.95,Nordeste,30,0.54,Industrial,66.7,562.39
1763.86,Nordeste,30,1.16,Industrial,22.59,2068.67
1575.56,Sul,30,0.52,Comercial,177.16,996.45
1000.7,Norte,30,0.77,Comercial,140.29,910.83
1591.27,Sudeste,30,0.65,Industrial,164.2,1198.53
132.36,Nordeste,30,1.13,Industrial,84.54,234.11
837.46,Sul,30,1.44,Industrial,106.0,1311.94
119.99,Nordeste,30,0.8,Industrial,164.07,260.06
1598.42,Norte,30,0.93,Industrial,25.76,1512.29
360.28,Centro-Oeste,30,1.01,Comercial,57.32,421.2
149.56,Centro-Oeste,30,0.78,Residencial,86.69,203.35
767.51,Nordeste,30,1.5,Industrial,52.33,1203.59
1271.02,Norte,30,0.78,Comercial,179.12,1170.52
1575.7,Nordeste,30,1.4,Comercial,54.83,2260.81
322.23,Centro-Oeste,30,1.28,Residencial,122.77,535.22
895.23,Nordeste,30,1.0,Residencial,97.02,992.25
1151.24,Nordeste,30,1.44,Comercial,108.05,1765.84
1750.98,Sul,30,1.36,Industrial,19.28,2400.61
1474.69,Sudeste,30,1.41,Comercial,191.45,2270.76
583.05,Sul,30,1.02,Residencial,78.74,673.45
639.71,Sul,30,1.23,Residencial,134.77,921.61
162.05,Sul,30,0.52,Residencial,168.54,252.81
1715.92,Nordeste,30,1.2,Industrial,92.8,2151.9
583.38,Sudeste,30,0.97,Industrial,41.82,607.7
459.72,Sul,30,1.15,Industrial,105.52,634.2
1901.28,Sul,30,0.52,Comercial,107.92,1096.59
640.23,Nordeste,30,0.89,Industrial,39.63,609.43
1005.8,Sul,30,0.78,Comercial,146.19,930.71
1786.32,Nordeste,30,1.11,Industrial,182.27,2165.09
1778.2,Nordeste,30,0.94,Comercial,74.63,1746.14
1853.55,Nordeste,30,0.75,Industrial,186.64,1576.8
597.52,Sul,30,0.91,Industrial,87.96,631.7
310.69,Sul,30,0.79,Residencial,154.72,400.17
1510.62,Sul,30,0.99,Comercial,99.8,1595.31
616.32,Sudeste,30,0.73,Industrial,191.37,641.28
277.72,Sudeste,30,1.18,Industrial,62.97,390.68
559.42,Sul,30,0.69,Residencial,187.13,573.13
550.72,Sudeste,30,0.85,Comercial,55.11,523.22
1989.02,Sudeste,30,0.65,Residencial,18.57,1311.43
476.64,Centro-Oeste,30,0.68,Comercial,27.89,352.01
670.01,Sudeste,30,1.3,Residencial,156.15,1027.16
930.31,Sudeste,30,1.23,Industrial,104.1,1248.38
996.34,Centro-Oeste,30,0.79,Industrial,40.28,827.39
1826.4,Sudeste,30,0.52,Residencial,192.98,1142.71
290.53,Centro-Oeste,30,0.83,Comercial,169.93,411.07
1291.12,Sul,30,0.97,Comercial,38.32,1290.71
229.31,Sudeste,30,1.09,Comercial,120.76,370.71
1364.37,Sul,30,0.76,Industrial,177.61,1214.53
1225.96,Centro-Oeste,30,0.84,Industrial,99.63,1129.44
433.21,Nordeste,30,0.7,Comercial,40.09,343.34
1000.01,Sudeste,30,1.32,Industrial,179.02,1499.03
539.66,Nordeste,30,1.11,Industrial,141.72,740.74
1890.75,Centro-Oeste,30,1.2,Comercial,117.39,2386.29
1757.52,Centro-Oeste,30,0.79,Residencial,26.28,1414.72
52.98,Norte,30,1.45,Comercial,70.58,147.4
603.33,Sul,30,0.98,Residencial,56.41,647.67
201.0,Sudeste,30,1.39,Comercial,28.42,307.81
929.42,Nordeste,30,1.17,Residencial,136.75,1224.17
1483.22,Centro-Oeste,30,1.18,Residencial,171.16,1921.36
768.49,Sul,30,1.13,Comercial,30.47,898.86
1542.24,Sul,30,1.49,Industrial,171.1,2469.04
410.12,Sudeste,30,0.51,Industrial,10.91,220.07
1679.66,Sudeste,30,0.86,Comercial,35.1,1479.61
1882.71,Norte,30,1.03,Industrial,116.96,2056.15
1078.84,Nordeste,30,1.47,Comercial,160.94,1746.83
1886.54,Centro-Oeste,30,1.22,Comercial,147.35,2448.93
348.68,Norte,30,0.52,Industrial,173.88,355.19
1967.98,Centro-Oeste,30,1.23,Comercial,172.75,2593.37
1695.06,Sudeste,30,0.72,Industrial,65.68,1286.12
1364.55,Sul,30,0.69,Comercial,186.86,1128.4
605.61,Sudeste,30,1.25,Comercial,66.75,823.76
1652.04,Centro-Oeste,30,1.31,Comercial,187.73,2351.9
1949.77,Nordeste,30,1.41,Comercial,116.64,2865.82
397.79,Sudeste,30,0.83,Industrial,124.86,455.03
1258.02,Norte,30,0.65,Industrial,161.6,979.31
573.22,Sudeste,30,0.87,Residencial,66.63,565.33
280.86,Centro-Oeste,30,0.99,Residencial,159.4,437.45
797.79,Nordeste,30,0.65,Industrial,11.24,529.8
1532.05,Nordeste,30,0.8,Residencial,20.57,1246.21
1453.56,Norte,30,0.79,Industrial,180.05,1328.36
1370.71,Sul,30,1.26,Residencial,51.37,1778.46
1024.31,Sul,30,1.29,Residencial,72.65,1394.01
1411.07,Sudeste,30,0.97,Comercial,25.61,1394.35
1197.66,Sudeste,30,1.21,Residencial,123.19,1572.36
1784.87,Norte,30,0.99,Comercial,185.26,1952.28
618.78,Norte,30,1.2,Residencial,152.8,895.34
1262.28,Sudeste,30,1.1,Comercial,167.76,1556.27
992.7,Nordeste,30,0.63,Comercial,85.72,711.12
384.44,Sudeste,30,0.95,Comercial,133.55,498.77
138.9,Sudeste,30,1.47,Comercial,133.95,338.13
1044.05,Nordeste,30,0.71,Industrial,165.63,906.91
1410.35,Nordeste,30,0.68,Industrial,136.52,1095.56
826.75,Norte,30,0.51,Residencial,145.05,566.69
88.63,Norte,30,0.85,Comercial,150.29,225.63
803.57,Norte,30,0.73,Industrial,170.14,756.75
746.2,Sul,30,1.15,Industrial,137.57,995.7
1101.48,Norte,30,1.16,Comercial,71.46,1349.18
208.77,Norte,30,1.41,Industrial,72.89,367.26
621.38,Nordeste,30,0.57,Comercial,118.44,472.63
1377.67,Sudeste,30,0.76,Comercial,194.86,1241.89
300.25,Centro-Oeste,30,1.13,Residencial,116.72,456.0
1269.42,Centro-Oeste,30,1.19,Residencial,109.24,1619.85
1868.32,Norte,30,1.39,Comercial,148.0,2744.96
728.23,Centro-Oeste,30,0.56,Residencial,41.3,449.11
155.96,Sul,30,1.43,Industrial,47.38,270.4
1862.52,Norte,30,0.7,Industrial,150.91,1454.67
1162.95,Nordeste,30,0.8,Residencial,66.67,997.03
1254.77,Sul,30,0.78,Comercial,139.96,1118.68
1663.21,Sul,30,1.3,Residencial,132.97,2295.14
964.62,Centro-Oeste,30,1.04,Industrial,66.68,1069.88
1621.93,Nordeste,30,1.32,Industrial,88.85,2229.8
540.82,Norte,30,0.82,Comercial,105.46,548.93
1086.94,Nordeste,30,1.11,Industrial,23.01,1229.51
1123.13,Centro-Oeste,30,1.42,Industrial,44.03,1638.87
96.51,Nordeste,30,1.43,Industrial,49.98,187.99
1265.05,Centro-Oeste,30,1.45,Industrial,92.72,1927.04
528.68,Centro-Oeste,30,0.94,Industrial,49.73,546.69
1645.25,Sudeste,30,1.03,Residencial,86.13,1780.74
1930.27,Norte,30,1.23,Comercial,67.98,2442.21
378.65,Sudeste,30,0.6,Comercial,35.89,263.08
1425.29,Norte,30,1.29,Industrial,165.63,2004.25
1431.81,Centro-Oeste,30,0.75,Industrial,17.32,1091.18
933.6,Norte,30,0.51,Residencial,103.58,579.72
87.08,Norte,30,1.43,Industrial,117.75,242.27
1752.32,Sul,30,0.63,Comercial,117.52,1221.48
458.04,Centro-Oeste,30,1.1,Residencial,194.73,698.57
549.04,Centro-Oeste,30,0.57,Residencial,45.46,358.41
1499.14,Nordeste,30,1.35,Residencial,37.07,2060.91
584.79,Sul,30,0.95,Comercial,133.8,689.35
792.59,Nordeste,30,0.95,Industrial,31.11,784.07
1537.14,Sul,30,0.57,Residencial,37.88,914.05
714.81,Centro-Oeste,30,1.15,Industrial,137.29,959.32
407.49,Centro-Oeste,30,1.5,Residencial,25.15,636.38
556.93,Sul,30,1.45,Industrial,12.61,820.16
718.2,Sul,30,1.11,Industrial,56.0,853.2
1921.68,Sul,30,0.94,Residencial,161.26,1967.64
1204.45,Nordeste,30,1.13,Industrial,55.2,1416.23
965.03,Norte,30,1.05,Comercial,70.37,1083.65
448.53,Sudeste,30,1.36,Residencial,133.82,743.82
1488.19,Nordeste,30,1.14,Residencial,154.92,1851.46
1402.0,Nordeste,30,1.06,Residencial,196.89,1683.01
597.52,Sul,30,1.26,Industrial,134.97,887.85
1528.29,Nordeste,30,1.22,Industrial,83.51,1948.02
1278.52,Sul,30,1.38,Comercial,186.97,1951.33
662.82,Norte,30,1.0,Residencial,69.77,732.59
105.29,Centro-Oeste,30,1.07,Comercial,43.55,156.21
479.65,Nordeste,30,0.92,Residencial,15.64,456.92
1990.63,Centro-Oeste,30,1.2,Comercial,166.49,2555.25
1084.79,Norte,30,1.08,Comercial,156.32,1327.89
1769.96,Centro-Oeste,30,1.31,Industrial,108.51,2427.16
738.48,Sul,30,1.08,Industrial,41.92,839.48
1868.8,Centro-Oeste,30,1.12,Residencial,34.71,2127.77
1586.36,Centro-Oeste,30,0.51,Residencial,24.87,833.91
1874.5,Centro-Oeste,30,0.88,Residencial,169.84,1819.4
753.38,Norte,30,0.57,Residencial,180.38,609.81
1803.81,Norte,30,1.02,Residencial,114.36,1954.25
1845.12,Sul,30,0.8,Comercial,21.38,1497.48
910.47,Sul,30,1.17,Residencial,82.26,1147.51
995.82,Centro-Oeste,30,1.26,Residencial,153.66,1408.39
1142.1,Sudeste,30,1.16,Industrial,167.08,1491.92
774.06,Nordeste,30,0.89,Comercial,105.84,794.75
783.98,Sul,30,1.13,Residencial,126.1,1012.0
625.22,Centro-Oeste,30,1.14,Comercial,121.04,833.79
991.09,Nordeste,30,0.53,Residencial,162.08,687.36
1447.93,Sudeste,30,0.88,Industrial,112.16,1386.34
1511.23,Sudeste,30,0.87,Industrial,152.91,1467.68
1406.51,Sudeste,30,1.24,Residencial,22.09,1766.16
1543.26,Norte,30,1.02,Comercial,172.36,1746.49
486.69,Norte,30,0.75,Comercial,16.74,381.76
109.14,Sul,30,0.62,Residencial,104.26,171.93
1905.1,Nordeste,30,0.82,Industrial,122.34,1684.52
1295.97,Sudeste,30,0.95,Industrial,55.83,1287.0
375.46,Centro-Oeste,30,0.76,Residencial,133.58,418.93
286.21,Sudeste,30,1.0,Comercial,56.89,343.1
1264.99,Norte,30,1.21,Residencial,102.04,1632.68
1747.67,Centro-Oeste,30,1.2,Comercial,13.22,2110.42
833.59,Norte,30,1.29,Industrial,97.76,1173.09
815.14,Norte,30,0.57,Industrial,122.11,586.74
1701.2,Nordeste,30,1.19,Comercial,14.6,2039.03
1587.74,Norte,30,0.59,Industrial,185.89,1122.66
1018.27,Sudeste,30,0.65,Industrial,18.67,680.55
191.05,Sudeste,30,1.09,Industrial,27.75,235.99
760.99,Sul,30,0.66,Residencial,72.22,574.47
1937.58,Nordeste,30,0.55,Comercial,127.77,1193.44
1847.71,Norte,30,0.83,Residencial,80.38,1613.98
1974.1,Centro-Oeste,30,0.94,Residencial,47.47,1903.12
1706.65,Sul,30,1.24,Industrial,168.13,2284.38
556.47,Sul,30,0.71,Industrial,84.84,479.93
442.95,Centro-Oeste,30,1.35,Residencial,169.02,767.0
133.99,Sudeste,30,1.41,Industrial,47.45,236.38
1496.1,Sul,30,0.72,Industrial,94.49,1171.68
1501.28,Sul,30,0.81,Industrial,197.48,1413.52
1860.36,Sudeste,30,1.05,Comercial,90.98,2044.36
1428.97,Sudeste,30,0.51,Residencial,16.73,745.5
1441.43,Sul,30,1.35,Industrial,87.24,2033.17
78.09,Sudeste,30,1.31,Residencial,48.09,150.39
1902.06,Centro-Oeste,30,1.41,Residencial,89.12,2771.02
540.16,Sudeste,30,1.42,Industrial,89.61,856.64
1106.26,Nordeste,30,0.72,Industrial,39.71,836.22
843.08,Sul,30,1.28,Industrial,135.68,1214.82
278.01,Nordeste,30,0.62,Residencial,69.49,241.86
742.98,Sudeste,30,0.83,Residencial,60.99,677.66
118.96,Sudeste,30,0.64,Industrial,21.62,97.75
648.89,Norte,30,0.99,Industrial,125.71,768.11
120.85,Sul,30,0.77,Comercial,176.83,269.88
862.81,Nordeste,30,1.07,Industrial,176.03,1099.24
862.54,Nordeste,30,1.41,Residencial,120.56,1336.74
1171.26,Sudeste,30,0.69,Residencial,29.23,837.4
301.92,Sul,30,1.2,Comercial,39.41,401.71
386.88,Centro-Oeste,30,1.24,Industrial,88.11,567.84
1867.01,Sudeste,30,1.3,Residencial,104.87,2531.98
709.83,Sul,30,1.49,Industrial,178.92,1236.57
1366.06,Sul,30,0.85,Residencial,140.41,1301.56
1858.09,Nordeste,30,1.34,Industrial,176.77,2666.61
1429.31,Nordeste,30,0.73,Industrial,24.95,1068.35
222.8,Norte,30,0.67,Industrial,147.0,296.28
1481.54,Centro-Oeste,30,0.5,Industrial,13.28,754.05
1449.04,Nordeste,30,0.77,Industrial,68.45,1184.21
1539.83,Sudeste,30,0.79,Industrial,10.7,1227.17
1554.9,Centro-Oeste,30,1.34,Residencial,166.24,2249.81
1992.02,Sudeste,30,0.89,Comercial,36.89,1809.79
797.88,Nordeste,30,0.92,Comercial,119.64,853.69
739.95,Nordeste,30,0.98,Residencial,79.0,804.15
1911.74,Nordeste,30,1.33,Residencial,16.48,2559.09
1048.93,Sul,30,1.03,Industrial,153.77,1234.17
1793.73,Centro-Oeste,30,0.61,Comercial,172.29,1266.47
1146.31,Sudeste,30,1.33,Residencial,66.6,1591.19
1577.47,Norte,30,1.04,Industrial,79.77,1720.34
935.45,Sul,30,0.85,Industrial,177.52,972.65
956.35,Sudeste,30,0.71,Residencial,191.12,870.13
358.26,Sul,30,1.32,Comercial,148.43,621.33
1686.48,Sudeste,30,1.05,Residencial,81.66,1852.46
1172.91,Sudeste,30,0.93,Comercial,107.32,1198.13
1009.61,Norte,30,0.59,Residencial,147.31,742.98
481.85,Sul,30,1.07,Industrial,34.15,549.73
1484.43,Sul,30,0.63,Residencial,96.01,1031.2
1784.41,Centro-Oeste,30,1.41,Comercial,45.64,2561.66
284.72,Norte,30,0.55,Residencial,23.98,180.58
1987.05,Nordeste,30,0.94,Industrial,51.63,1919.46
493.7,Sudeste,30,1.24,Residencial,162.3,774.49
104.61,Sudeste,30,1.33,Residencial,27.75,166.88
525.64,Norte,30,0.87,Industrial,186.34,643.65
92.53,Sudeste,30,1.3,Industrial,155.72,276.01
1331.56,Nordeste,30,0.67,Comercial,158.13,1050.28
1053.52,Centro-Oeste,30,1.5,Industrial,189.99,1770.27
1288.26,Norte,30,0.63,Comercial,165.25,976.85
894.18,Norte,30,1.24,Residencial,48.53,1157.31
1494.76,Sul,30,1.48,Residencial,139.17,2351.41
320.8,Sudeste,30,1.43,Comercial,167.57,626.31
919.16,Norte,30,1.15,Industrial,195.66,1252.69
449.55,Centro-Oeste,30,0.71,Residencial,142.59,461.77
1706.03,Sul,30,0.58,Industrial,173.56,1163.06
1244.93,Centro-Oeste,30,0.66,Industrial,143.99,965.64
1591.23,Centro-Oeste,30,0.89,Industrial,89.62,1505.81
279.45,Norte,30,0.59,Comercial,53.75,218.63
498.5,Sudeste,30,0.92,Residencial,192.54,651.16
70.07,Norte,30,0.94,Residencial,169.54,235.41
386.05,Norte,30,0.92,Residencial,177.76,532.93
172.8,Sul,30,0.57,Comercial,118.67,217.17
808.8,Sul,30,0.96,Residencial,198.45,974.9
1532.17,Sudeste,30,1.01,Residencial,156.37,1703.86
121.18,Norte,30,1.46,Industrial,188.66,365.58
1058.54,Sudeste,30,1.34,Residencial,153.17,1571.61
658.77,Sul,30,1.39,Residencial,139.19,1054.88
1598.38,Centro-Oeste,30,0.71,Residencial,29.65,1164.5
1502.63,Norte,30,1.23,Residencial,47.65,1895.88
1501.7,Norte,30,1.07,Comercial,163.51,1770.33
1227.38,Centro-Oeste,30,1.06,Residencial,121.73,1422.75
1150.07,Centro-Oeste,30,1.18,Industrial,189.06,1546.14
1075.4,Sul,30,0.88,Residencial,108.11,1054.46
851.72,Sul,30,0.79,Comercial,180.4,853.26
866.85,Norte,30,1.47,Residencial,102.49,1376.76
852.39,Norte,30,1.34,Comercial,143.93,1286.13
1473.86,Sudeste,30,0.83,Industrial,25.14,1248.44
1388.53,Nordeste,30,1.24,Industrial,191.29,1913.07
1859.48,Centro-Oeste,30,1.09,Industrial,12.66,2039.49
425.71,Sul,30,1.22,Industrial,69.91,589.28
1782.61,Sul,30,1.28,Industrial,72.72,2354.46
982.05,Sudeste,30,1.37,Residencial,175.26,1520.67
1136.68,Norte,30,1.31,Comercial,25.21,1514.26
1506.5,Sul,30,0.93,Comercial,31.75,1432.8
1171.03,Sul,30,1.07,Residencial,38.36,1291.36
1761.18,Sudeste,30,0.69,Industrial,187.03,1402.24
1805.75,Nordeste,30,1.33,Comercial,43.23,2444.88
487.4,Sudeste,30,1.19,Comercial,187.3,767.31
378.88,Norte,30,1.39,Residencial,191.82,718.46
820.17,Nordeste,30,1.26,Comercial,41.6,1075.01
1961.15,Sudeste,30,0.76,Comercial,171.4,1661.87
387.35,Nordeste,30,1.28,Residencial,129.28,625.09
1289.85,Sudeste,30,1.39,Comercial,66.68,1859.57
463.4,Norte,30,1.03,Comercial,36.38,513.68
1405.28,Centro-Oeste,30,1.14,Comercial,84.28,1686.3
1768.57,Norte,30,1.07,Industrial,126.38,2018.75
1813.32,Centro-Oeste,30,1.16,Comercial,104.83,2208.28
1428.77,Sul,30,0.69,Comercial,176.92,1162.77
1821.95,Sudeste,30,1.22,Industrial,186.94,2409.72
397.82,Sudeste,30,0.61,Industrial,191.92,434.59
116.91,Sul,30,1.47,Industrial,18.69,190.55
842.96,Sul,30,1.38,Industrial,195.95,1359.23
536.54,Sul,30,0.95,Comercial,18.71,528.42
741.54,Nordeste,30,1.37,Comercial,105.17,1121.08
781.0,Sudeste,30,0.54,Residencial,51.47,473.21
665.37,Sul,30,1.17,Industrial,123.29,901.77
1295.42,Centro-Oeste,30,0.5,Comercial,173.26,820.97
638.87,Sudeste,30,1.14,Comercial,151.46,879.77
1142.31,Centro-Oeste,30,1.4,Comercial,121.07,1720.3
978.58,Centro-Oeste,30,1.16,Industrial,111.71,1246.86
1361.45,Norte,30,1.42,Industrial,77.48,2010.74
1324.0,Norte,30,1.32,Comercial,119.25,1866.93
214.62,Centro-Oeste,30,0.91,Residencial,189.32,384.62
340.75,Norte,30,1.43,Residencial,124.53,611.8
448.59,Sul,30,1.12,Residencial,152.81,655.23
1544.76,Sudeste,30,1.35,Industrial,128.41,2213.84
464.94,Centro-Oeste,30,1.13,Industrial,84.55,609.93
929.96,Norte,30,1.12,Comercial,94.99,1136.55
1284.33,Nordeste,30,1.44,Industrial,21.53,1870.97
1548.38,Sudeste,30,1.25,Residencial,71.18,2006.66
53.17,Norte,30,0.71,Residencial,164.86,202.61
1062.41,Sudeste,30,0.86,Comercial,171.46,1085.13
166.13,Norte,30,1.03,Residencial,40.73,211.84
1549.55,Norte,30,1.12,Industrial,84.93,1820.43
1915.97,Sudeste,30,0.59,Industrial,145.73,1276.15
1968.72,Sul,30,1.04,Industrial,110.76,2158.23
408.01,Norte,30,0.63,Residencial,22.85,279.9
1069.61,Sul,30,0.95,Industrial,77.91,1094.04
259.88,Norte,30,0.73,Residencial,168.16,357.87
760.05,Sul,30,1.34,Industrial,43.57,1062.04
1855.3,Sudeste,30,0.85,Industrial,144.14,1721.14
1440.68,Sul,30,0.97,Industrial,189.91,1587.37
1983.8,Sul,30,0.83,Comercial,197.03,1843.58
1735.57,Centro-Oeste,30,1.05,Comercial,181.28,2003.63
246.78,Nordeste,30,1.09,Comercial,67.72,336.71
669.97,Norte,30,1.14,Industrial,109.98,873.75
678.03,Sul,30,0.71,Comercial,105.49,586.89
1276.41,Sudeste,30,0.7,Residencial,14.7,908.19
1899.56,Sul,30,0.52,Residencial,156.4,1144.17
999.24,Norte,30,0.75,Comercial,97.4,846.83
311.84,Centro-Oeste,30,1.13,Residencial,171.6,523.98
1283.74,Centro-Oeste,30,1.07,Industrial,118.11,1491.71
1446.62,Centro-Oeste,30,0.58,Industrial,196.39,1035.43
647.09,Sudeste,30,0.95,Comercial,31.98,646.72
234.31,Centro-Oeste,30,1.26,Industrial,125.53,420.76
175.36,Sudeste,30,1.1,Industrial,167.23,360.13
772.58,Centro-Oeste,30,0.68,Residencial,69.46,594.81
1810.12,Centro-Oeste,30,0.77,Industrial,187.29,1581.08
127.59,Norte,30,1.31,Residencial,53.81,220.95
394.9,Sudeste,30,1.33,Industrial,24.23,549.45
1518.59,Centro-Oeste,30,1.36,Residencial,14.63,2079.91
1479.57,Nordeste,30,0.56,Comercial,14.72,843.28
1600.94,Sul,30,0.81,Comercial,28.76,1325.52
682.35,Sul,30,1.09,Residencial,118.52,862.28
1531.79,Sul,30,0.61,Comercial,159.36,1093.75
869.21,Sudeste,30,1.36,Industrial,21.85,1203.98
403.2,Sul,30,0.7,Residencial,38.36,320.6
1637.2,Sul,30,0.74,Residencial,103.19,1314.72
728.9,Sudeste,30,1.07,Industrial,129.65,909.57
1040.36,Norte,30,1.49,Residencial,181.27,1731.41
1531.75,Centro-Oeste,30,1.26,Comercial,103.28,2033.29
267.38,Sul,30,1.48,Comercial,158.58,554.3
1219.82,Sul,30,1.36,Industrial,36.52,1695.48
1094.14,Nordeste,30,1.27,Residencial,117.46,1507.02
159.51,Sudeste,30,1.3,Residencial,46.33,253.69
551.6,Sul,30,0.64,Comercial,192.05,545.07
1108.55,Norte,30,1.2,Industrial,49.24,1379.5
771.74,Norte,30,1.2,Residencial,22.2,948.29
1969.49,Nordeste,30,0.65,Comercial,70.51,1350.68
1261.68,Norte,30,0.66,Industrial,193.72,1026.43
1180.12,Centro-Oeste,30,1.11,Residencial,147.43,1457.36
381.16,Nordeste,30,0.57,Industrial,62.5,279.76
274.55,Sudeste,30,0.8,Comercial,66.08,285.72
730.72,Norte,30,1.32,Industrial,79.54,1044.09
1547.13,Nordeste,30,0.8,Comercial,100.85,1338.55
1623.04,Sul,30,0.76,Industrial,53.43,1286.94
1419.14,Centro-Oeste,30,1.41,Industrial,52.08,2053.07
1473.47,Centro-Oeste,30,0.95,Industrial,95.56,1495.36
150.89,Centro-Oeste,30,0.82,Comercial,35.58,159.31
1761.61,Sul,30,1.28,Industrial,118.41,2373.27
561.07,Nordeste,30,0.56,Industrial,178.12,492.32
852.72,Nordeste,30,0.92,Comercial,127.45,911.95
1734.13,Sul,30,1.47,Residencial,69.42,2618.59
450.09,Norte,30,1.08,Residencial,151.56,637.66
788.48,Centro-Oeste,30,1.21,Industrial,56.79,1010.85
1099.8,Sudeste,30,1.47,Comercial,74.31,1691.02
1411.63,Norte,30,1.45,Comercial,51.37,2098.23
387.39,Norte,30,1.27,Residencial,105.53,597.52
1565.87,Nordeste,30,0.52,Residencial,90.2,904.45
50.29,Nordeste,30,1.34,Industrial,48.23,115.62
736.29,Sul,30,0.55,Comercial,159.62,564.58
1640.88,Sul,30,0.67,Residencial,198.7,1298.09
575.12,Sudeste,30,0.55,Industrial,157.24,473.56
542.27,Centro-Oeste,30,1.33,Industrial,140.29,861.51
1364.57,Norte,30,0.84,Residencial,133.63,1279.87
630.69,Centro-Oeste,30,0.87,Industrial,121.76,670.46
1215.17,Norte,30,0.86,Residencial,181.43,1226.48
535.7,Centro-Oeste,30,1.2,Industrial,116.18,759.02
242.87,Sul,30,1.27,Comercial,154.54,462.98
268.06,Sudeste,30,0.61,Industrial,14.21,177.73
695.96,Centro-Oeste,30,1.45,Comercial,142.44,1151.58
56.84,Centro-Oeste,30,0.9,Industrial,93.26,144.42
450.89,Centro-Oeste,30,0.79,Comercial,13.08,369.28
1276.09,Centro-Oeste,30,1.17,Comercial,78.19,1571.22
213.4,Norte,30,1.11,Comercial,64.84,301.71
1555.91,Norte,30,0.92,Residencial,56.01,1487.45
1078.03,Sul,30,0.65,Residencial,26.96,727.68
1564.65,Norte,30,1.25,Comercial,76.02,2031.83
1886.54,Sudeste,30,1.35,Residencial,147.62,2694.45
376.23,Sudeste,30,0.74,Comercial,18.98,297.39
159.8,Norte,30,0.88,Comercial,67.15,207.77
163.58,Norte,30,0.76,Comercial,181.76,306.08
313.11,Centro-Oeste,30,0.88,Comercial,135.68,411.22
166.49,Sudeste,30,1.45,Industrial,191.42,432.83
1293.41,Norte,30,1.25,Industrial,160.52,1777.28
1773.55,Nordeste,30,1.48,Residencial,169.87,2794.72
880.04,Sul,30,1.29,Comercial,191.69,1326.94
1961.58,Norte,30,1.33,Comercial,36.03,2644.93
672.85,Nordeste,30,0.75,Residencial,98.83,603.47
770.22,Norte,30,1.06,Residencial,11.49,827.92
1956.19,Sul,30,1.09,Industrial,88.33,2220.58
549.01,Nordeste,30,1.04,Residencial,10.38,581.35
838.82,Nordeste,30,0.64,Residencial,64.07,600.91
115.01,Sul,30,1.38,Comercial,78.05,236.76
1906.36,Centro-Oeste,30,0.59,Residencial,79.33,1204.08
1349.42,Norte,30,1.18,Residencial,199.15,1791.47
357.19,Sul,30,1.32,Industrial,139.37,610.86
1500.65,Sudeste,30,1.13,Industrial,110.31,1806.04
1773.01,Nordeste,30,0.54,Comercial,104.39,1061.82
207.73,Nordeste,30,0.6,Residencial,110.07,234.71
881.26,Sul,30,0.69,Residencial,127.58,735.65
252.67,Nordeste,30,0.85,Industrial,108.25,323.02
1178.34,Centro-Oeste,30,0.89,Comercial,63.69,1112.41
1022.96,Sudeste,30,1.48,Industrial,172.29,1686.27
1999.39,Centro-Oeste,30,0.75,Comercial,90.58,1590.12
543.85,Sudeste,30,0.51,Industrial,41.86,319.22
1355.72,Sul,30,1.26,Comercial,87.92,1796.13
